INFO:root:Epoch 060 - Loss: 0.4077 - Acc: 0.8120
INFO:root:Epoch 061 - Loss: 0.4074 - Acc: 0.8130
INFO:root:Epoch 062 - Loss: 0.4070 - Acc: 0.8125
INFO:root:Epoch 063 - Loss: 0.4066 - Acc: 0.8128
INFO:root:Epoch 064 - Loss: 0.4062 - Acc: 0.8129
INFO:root:Epoch 065 - Loss: 0.4058 - Acc: 0.8131
INFO:root:Epoch 066 - Loss: 0.4054 - Acc: 0.8135
INFO:root:Epoch 067 - Loss: 0.4051 - Acc: 0.8142
INFO:root:Epoch 068 - Loss: 0.4048 - Acc: 0.8135
INFO:root:Epoch 069 - Loss: 0.4045 - Acc: 0.8136
INFO:root:Epoch 070 - Loss: 0.4043 - Acc: 0.8134
INFO:root:Epoch 071 - Loss: 0.4041 - Acc: 0.8130
INFO:root:Epoch 072 - Loss: 0.4038 - Acc: 0.8133
INFO:root:Epoch 073 - Loss: 0.4036 - Acc: 0.8139
INFO:root:Epoch 074 - Loss: 0.4033 - Acc: 0.8141
INFO:root:Epoch 075 - Loss: 0.4031 - Acc: 0.8137
INFO:root:Epoch 076 - Loss: 0.4029 - Acc: 0.8138
INFO:root:Epoch 077 - Loss: 0.4027 - Acc: 0.8140
INFO:root:Epoch 078 - Loss: 0.4025 - Acc: 0.8141
INFO:root:Epoch 079 - Loss: 0.4024 - Acc: 0.8144
INFO:root:Epoch 080 - Loss: 0.4022 - Acc: 0.8144
INFO:root:Epoch 081 - Loss: 0.4021 - Acc: 0.8144
INFO:root:Epoch 082 - Loss: 0.4019 - Acc: 0.8147
INFO:root:Epoch 083 - Loss: 0.4018 - Acc: 0.8147
INFO:root:Epoch 084 - Loss: 0.4017 - Acc: 0.8145
INFO:root:Epoch 085 - Loss: 0.4015 - Acc: 0.8148
INFO:root:Epoch 086 - Loss: 0.4014 - Acc: 0.8145
INFO:root:Epoch 087 - Loss: 0.4013 - Acc: 0.8148
INFO:root:Epoch 088 - Loss: 0.4012 - Acc: 0.8149
INFO:root:Epoch 089 - Loss: 0.4011 - Acc: 0.8146
INFO:root:Epoch 090 - Loss: 0.4010 - Acc: 0.8145
INFO:root:Epoch 091 - Loss: 0.4009 - Acc: 0.8147
INFO:root:Epoch 092 - Loss: 0.4008 - Acc: 0.8146
INFO:root:Epoch 093 - Loss: 0.4007 - Acc: 0.8146
INFO:root:Epoch 094 - Loss: 0.4006 - Acc: 0.8145
INFO:root:Epoch 095 - Loss: 0.4006 - Acc: 0.8147
INFO:root:Epoch 096 - Loss: 0.4005 - Acc: 0.8145
INFO:root:Epoch 097 - Loss: 0.4004 - Acc: 0.8149
INFO:root:Epoch 098 - Loss: 0.4003 - Acc: 0.8149
INFO:root:Epoch 099 - Loss: 0.4003 - Acc: 0.8153
INFO:root:Epoch 100 - Loss: 0.4002 - Acc: 0.8150
